reward,step_time,total_stopped,total_wait_time
-490.0,1110.0,98,67982.0
-490.0,1115.0,98,68472.0
-490.0,1120.0,98,68962.0
-490.0,1125.0,98,69452.0
-490.0,1130.0,98,69942.0
-490.0,1135.0,98,70432.0
-490.0,1140.0,98,70922.0
-490.0,1145.0,98,71412.0
-490.0,1150.0,98,71902.0
-490.0,1155.0,98,72392.0
-490.0,1160.0,99,72883.0
-491.0,1165.0,100,73383.0
-500.0,1170.0,100,73883.0
-500.0,1175.0,100,74383.0
-500.0,1180.0,100,74883.0
-500.0,1185.0,100,75383.0
-500.0,1190.0,100,75883.0
-500.0,1195.0,100,76383.0
-500.0,1200.0,100,76883.0
-500.0,1205.0,100,77383.0
-500.0,1210.0,100,77883.0
-500.0,1215.0,100,78383.0
-500.0,1220.0,100,78883.0
-500.0,1225.0,100,79383.0
-500.0,1230.0,100,79883.0
-500.0,1235.0,102,80389.0
-506.0,1240.0,102,80899.0
-510.0,1245.0,102,81409.0
-510.0,1250.0,102,81919.0
-510.0,1255.0,100,81263.0
656.0,1260.0,97,81751.0
-488.0,1265.0,94,82226.0
-475.0,1270.0,93,81526.0
700.0,1275.0,90,81975.0
-449.0,1280.0,92,82429.0
-454.0,1285.0,93,82889.0
-460.0,1290.0,94,83354.0
-465.0,1295.0,97,83832.0
-478.0,1300.0,99,82025.0
1807.0,1305.0,94,82503.0
-478.0,1310.0,88,82955.0
-452.0,1315.0,88,83401.0
-446.0,1320.0,86,83831.0
-430.0,1325.0,94,84289.0
-458.0,1330.0,102,84777.0
-488.0,1335.0,102,85285.0
-508.0,1340.0,104,85805.0
-520.0,1345.0,104,86325.0
-520.0,1350.0,104,86845.0
-520.0,1355.0,104,87365.0
-520.0,1360.0,104,87885.0
-520.0,1365.0,104,88405.0
-520.0,1370.0,104,88925.0
-520.0,1375.0,104,87470.0
1455.0,1380.0,95,87961.0
-491.0,1385.0,93,88426.0
-465.0,1390.0,90,88880.0
-454.0,1395.0,96,89346.0
-466.0,1400.0,103,89848.0
-502.0,1405.0,104,90367.0
-519.0,1410.0,104,90887.0
-520.0,1415.0,104,91407.0
-520.0,1420.0,104,91927.0
-520.0,1425.0,104,92447.0
-520.0,1430.0,104,92967.0
-520.0,1435.0,104,93487.0
-520.0,1440.0,104,94007.0
-520.0,1445.0,104,94527.0
-520.0,1450.0,106,95052.0
-525.0,1455.0,106,95582.0
-530.0,1460.0,106,96112.0
-530.0,1465.0,106,96642.0
-530.0,1470.0,106,97172.0
-530.0,1475.0,106,97702.0
-530.0,1480.0,106,98232.0
-530.0,1485.0,106,98762.0
-530.0,1490.0,106,99292.0
-530.0,1495.0,106,99822.0
-530.0,1500.0,106,100352.0
-530.0,1505.0,106,100882.0
-530.0,1510.0,106,101412.0
-530.0,1515.0,106,101942.0
-530.0,1520.0,108,102478.0
-536.0,1525.0,108,103018.0
-540.0,1530.0,108,103558.0
-540.0,1535.0,108,104098.0
-540.0,1540.0,108,104638.0
-540.0,1545.0,108,105178.0
-540.0,1550.0,108,105718.0
-540.0,1555.0,108,106258.0
-540.0,1560.0,106,105346.0
912.0,1565.0,102,105863.0
-517.0,1570.0,100,106368.0
-505.0,1575.0,98,105411.0
957.0,1580.0,94,105884.0
-473.0,1585.0,95,106360.0
-476.0,1590.0,99,106846.0
-486.0,1595.0,101,107345.0
-499.0,1600.0,105,107863.0
-518.0,1605.0,104,105542.0
2321.0,1610.0,97,106043.0
-501.0,1615.0,96,106520.0
-477.0,1620.0,94,106996.0
-476.0,1625.0,94,107462.0
-466.0,1630.0,102,107952.0
-490.0,1635.0,108,108474.0
-522.0,1640.0,108,109014.0
-540.0,1645.0,110,109560.0
-546.0,1650.0,110,110110.0
-550.0,1655.0,110,110660.0
-550.0,1660.0,110,111210.0
-550.0,1665.0,112,111770.0
-560.0,1670.0,112,112330.0
-560.0,1675.0,112,112890.0
-560.0,1680.0,111,112236.0
654.0,1685.0,102,111551.0
685.0,1690.0,96,112045.0
-494.0,1695.0,94,112523.0
-478.0,1700.0,94,112991.0
-468.0,1705.0,101,113480.0
-489.0,1710.0,107,114003.0
-523.0,1715.0,110,114549.0
-546.0,1720.0,110,115099.0
-550.0,1725.0,110,115649.0
-550.0,1730.0,110,116199.0
-550.0,1735.0,112,116753.0
-554.0,1740.0,112,117313.0
-560.0,1745.0,112,117873.0
-560.0,1750.0,112,118433.0
-560.0,1755.0,112,118993.0
-560.0,1760.0,112,119553.0
-560.0,1765.0,112,120113.0
-560.0,1770.0,112,120673.0
-560.0,1775.0,112,121233.0
-560.0,1780.0,112,121793.0
-560.0,1785.0,112,122353.0
-560.0,1790.0,112,122913.0
-560.0,1795.0,112,123473.0
-560.0,1800.0,112,124033.0
-560.0,1805.0,114,124597.0
-564.0,1810.0,114,125167.0
-570.0,1815.0,114,125737.0
-570.0,1820.0,114,126307.0
-570.0,1825.0,114,126877.0
-570.0,1830.0,114,127447.0
-570.0,1835.0,114,128017.0
-570.0,1840.0,114,128587.0
-570.0,1845.0,114,129157.0
-570.0,1850.0,114,129727.0
-570.0,1855.0,114,130297.0
-570.0,1860.0,114,130867.0
-570.0,1865.0,112,129697.0
1170.0,1870.0,108,130244.0
-547.0,1875.0,106,130779.0
-535.0,1880.0,103,129563.0
1216.0,1885.0,101,130066.0
-503.0,1890.0,102,130573.0
-507.0,1895.0,103,131086.0
-513.0,1900.0,105,131610.0
-524.0,1905.0,108,132145.0
-535.0,1910.0,106,129266.0
2879.0,1915.0,102,129784.0
-518.0,1920.0,102,130288.0
-504.0,1925.0,98,130782.0
-494.0,1930.0,102,131280.0
-498.0,1935.0,106,131802.0
-522.0,1940.0,112,132354.0
-552.0,1945.0,112,132914.0
-560.0,1950.0,114,133482.0
-568.0,1955.0,114,134052.0
-570.0,1960.0,114,134622.0
-570.0,1965.0,114,135192.0
-570.0,1970.0,114,135762.0
-570.0,1975.0,114,136332.0
-570.0,1980.0,114,136902.0
-570.0,1985.0,114,137472.0
-570.0,1990.0,106,135122.0
2350.0,1995.0,104,135646.0
-524.0,2000.0,100,136152.0
-506.0,2005.0,98,136645.0
-493.0,2010.0,102,137145.0
-500.0,2015.0,111,137684.0
-539.0,2020.0,113,138246.0
-562.0,2025.0,114,138816.0
-570.0,2030.0,114,139386.0
-570.0,2035.0,114,139956.0
-570.0,2040.0,114,140526.0
-570.0,2045.0,114,141096.0
-570.0,2050.0,114,141666.0
-570.0,2055.0,114,142236.0
-570.0,2060.0,114,142806.0
-570.0,2065.0,114,143376.0
-570.0,2070.0,114,143946.0
-570.0,2075.0,114,144516.0
-570.0,2080.0,114,145086.0
-570.0,2085.0,114,145656.0
-570.0,2090.0,114,146226.0
-570.0,2095.0,114,146796.0
-570.0,2100.0,114,147366.0
-570.0,2105.0,114,147936.0
-570.0,2110.0,114,148506.0
-570.0,2115.0,114,149076.0
-570.0,2120.0,114,149646.0
-570.0,2125.0,114,150216.0
-570.0,2130.0,114,150786.0
-570.0,2135.0,114,151356.0
-570.0,2140.0,114,151926.0
-570.0,2145.0,114,152496.0
-570.0,2150.0,114,153066.0
-570.0,2155.0,114,153636.0
-570.0,2160.0,114,154206.0
-570.0,2165.0,114,154776.0
-570.0,2170.0,112,153321.0
1455.0,2175.0,108,153868.0
-547.0,2180.0,107,154403.0
-535.0,2185.0,103,152900.0
1503.0,2190.0,99,153399.0
-499.0,2195.0,103,153901.0
-502.0,2200.0,104,154413.0
-512.0,2205.0,105,154935.0
-522.0,2210.0,109,155473.0
-538.0,2215.0,106,152050.0
3423.0,2220.0,101,152561.0
-511.0,2225.0,100,153062.0
-501.0,2230.0,98,153550.0
-488.0,2235.0,98,154038.0
-488.0,2240.0,106,154548.0
-510.0,2245.0,112,155100.0
-552.0,2250.0,114,155668.0
-568.0,2255.0,114,156238.0
-570.0,2260.0,114,156808.0
-570.0,2265.0,114,157378.0
-570.0,2270.0,114,157948.0
-570.0,2275.0,114,158518.0
-570.0,2280.0,114,159088.0
-570.0,2285.0,114,159658.0
-570.0,2290.0,113,158552.0
1106.0,2295.0,104,157412.0
1140.0,2300.0,100,157920.0
-508.0,2305.0,98,158416.0
-496.0,2310.0,95,158899.0
-483.0,2315.0,102,159394.0
-495.0,2320.0,108,159922.0
-528.0,2325.0,112,160477.0
-555.0,2330.0,112,161037.0
-560.0,2335.0,112,161597.0
-560.0,2340.0,112,162157.0
-560.0,2345.0,112,162717.0
-560.0,2350.0,112,163277.0
-560.0,2355.0,112,163837.0
-560.0,2360.0,112,164397.0
-560.0,2365.0,112,164957.0
-560.0,2370.0,112,165517.0
-560.0,2375.0,112,166077.0
-560.0,2380.0,113,166638.0
-561.0,2385.0,114,167208.0
-570.0,2390.0,114,167778.0
-570.0,2395.0,114,168348.0
-570.0,2400.0,114,168918.0
-570.0,2405.0,114,169488.0
-570.0,2410.0,114,170058.0
-570.0,2415.0,114,170628.0
-570.0,2420.0,114,171198.0
-570.0,2425.0,114,171768.0
-570.0,2430.0,114,172338.0
-570.0,2435.0,114,172908.0
-570.0,2440.0,114,173478.0
-570.0,2445.0,114,174048.0
-570.0,2450.0,114,174618.0
-570.0,2455.0,114,175188.0
-570.0,2460.0,114,175758.0
-570.0,2465.0,114,176328.0
-570.0,2470.0,114,176898.0
-570.0,2475.0,112,175161.0
1737.0,2480.0,108,175708.0
-547.0,2485.0,106,176241.0
-533.0,2490.0,105,174457.0
1784.0,2495.0,100,174964.0
-507.0,2500.0,102,175470.0
-506.0,2505.0,104,175985.0
-515.0,2510.0,105,176506.0
-521.0,2515.0,108,177041.0
-535.0,2520.0,108,173064.0
3977.0,2525.0,104,173588.0
-524.0,2530.0,102,174096.0
-508.0,2535.0,98,174594.0
-498.0,2540.0,98,175084.0
-490.0,2545.0,106,175602.0
-518.0,2550.0,112,176152.0
-550.0,2555.0,112,176712.0
-560.0,2560.0,114,177274.0
-562.0,2565.0,114,177844.0
-570.0,2570.0,114,178414.0
-570.0,2575.0,114,178984.0
-570.0,2580.0,114,179554.0
-570.0,2585.0,114,180124.0
-570.0,2590.0,114,180694.0
-570.0,2595.0,113,179361.0
1333.0,2600.0,103,177995.0
1366.0,2605.0,99,178502.0
-507.0,2610.0,99,178998.0
-496.0,2615.0,97,179484.0
-486.0,2620.0,104,179986.0
-502.0,2625.0,110,180524.0
-538.0,2630.0,112,181083.0
-559.0,2635.0,112,181643.0
-560.0,2640.0,112,182203.0
-560.0,2645.0,112,182763.0
-560.0,2650.0,112,183323.0
-560.0,2655.0,112,183883.0
-560.0,2660.0,112,184443.0
-560.0,2665.0,112,185003.0
-560.0,2670.0,114,185569.0
-566.0,2675.0,114,186139.0
-570.0,2680.0,114,186709.0
-570.0,2685.0,114,187279.0
-570.0,2690.0,114,187849.0
-570.0,2695.0,114,188419.0
-570.0,2700.0,114,188989.0
-570.0,2705.0,114,189559.0
-570.0,2710.0,114,190129.0
-570.0,2715.0,114,190699.0
-570.0,2720.0,114,191269.0
-570.0,2725.0,114,191839.0
-570.0,2730.0,114,192409.0
-570.0,2735.0,114,192979.0
-570.0,2740.0,114,193549.0
-570.0,2745.0,114,194119.0
-570.0,2750.0,114,194689.0
-570.0,2755.0,114,195259.0
-570.0,2760.0,114,195829.0
-570.0,2765.0,114,196399.0
-570.0,2770.0,114,196969.0
-570.0,2775.0,114,197539.0
-570.0,2780.0,112,195519.0
2020.0,2785.0,108,196066.0
-547.0,2790.0,107,196599.0
-533.0,2795.0,106,197128.0
-529.0,2800.0,101,195039.0
2089.0,2805.0,102,195548.0
-509.0,2810.0,103,196063.0
-515.0,2815.0,103,196580.0
-517.0,2820.0,107,197109.0
-529.0,2825.0,107,192555.0
4554.0,2830.0,101,193072.0
-517.0,2835.0,99,193571.0
-499.0,2840.0,96,194057.0
-486.0,2845.0,96,194533.0
-476.0,2850.0,104,195035.0
-502.0,2855.0,110,195575.0
-540.0,2860.0,112,196135.0
-560.0,2865.0,112,196695.0
-560.0,2870.0,112,197255.0
-560.0,2875.0,112,197815.0
-560.0,2880.0,112,198375.0
-560.0,2885.0,114,198939.0
-564.0,2890.0,114,199509.0
-570.0,2895.0,114,200079.0
-570.0,2900.0,114,200649.0
-570.0,2905.0,105,196936.0
3713.0,2910.0,100,197448.0
-512.0,2915.0,98,197946.0
-498.0,2920.0,95,198428.0
-482.0,2925.0,104,198929.0
-501.0,2930.0,109,199466.0
-537.0,2935.0,112,200026.0
-560.0,2940.0,112,200586.0
-560.0,2945.0,112,201146.0
-560.0,2950.0,112,201706.0
-560.0,2955.0,113,202267.0
-561.0,2960.0,114,202837.0
-570.0,2965.0,114,203407.0
-570.0,2970.0,114,203977.0
-570.0,2975.0,114,204547.0
-570.0,2980.0,114,205117.0
-570.0,2985.0,114,205687.0
-570.0,2990.0,114,206257.0
-570.0,2995.0,114,206827.0
-570.0,3000.0,114,207397.0
-570.0,3005.0,114,207967.0
-570.0,3010.0,114,208537.0
-570.0,3015.0,114,209107.0
-570.0,3020.0,114,209677.0
-570.0,3025.0,114,210247.0
-570.0,3030.0,114,210817.0
-570.0,3035.0,114,211387.0
-570.0,3040.0,114,211957.0
-570.0,3045.0,114,212527.0
-570.0,3050.0,114,213097.0
-570.0,3055.0,114,213667.0
-570.0,3060.0,114,214237.0
-570.0,3065.0,114,214807.0
-570.0,3070.0,114,215377.0
-570.0,3075.0,114,215947.0
-570.0,3080.0,114,216517.0
-570.0,3085.0,112,214214.0
2303.0,3090.0,108,214760.0
-546.0,3095.0,108,215299.0
-539.0,3100.0,106,215829.0
-530.0,3105.0,101,213456.0
2373.0,3110.0,102,213969.0
-513.0,3115.0,105,214488.0
-519.0,3120.0,105,215014.0
-526.0,3125.0,108,215546.0
-532.0,3130.0,107,210449.0
5097.0,3135.0,101,210968.0
-519.0,3140.0,100,211472.0
-504.0,3145.0,100,211972.0
-500.0,3150.0,98,212458.0
-486.0,3155.0,104,212964.0
-506.0,3160.0,110,213500.0
-536.0,3165.0,114,214064.0
-564.0,3170.0,114,214634.0
-570.0,3175.0,114,215204.0
-570.0,3180.0,114,215774.0
-570.0,3185.0,114,216344.0
-570.0,3190.0,114,216914.0
-570.0,3195.0,114,217484.0
-570.0,3200.0,114,218054.0
-570.0,3205.0,113,216262.0
1792.0,3210.0,103,214437.0
1825.0,3215.0,100,214945.0
-508.0,3220.0,99,215443.0
-498.0,3225.0,97,215930.0
-487.0,3230.0,103,216431.0
-501.0,3235.0,111,216969.0
-538.0,3240.0,112,217529.0
-560.0,3245.0,114,218093.0
-564.0,3250.0,114,218663.0
-570.0,3255.0,114,219233.0
-570.0,3260.0,114,219803.0
-570.0,3265.0,114,220373.0
-570.0,3270.0,114,220943.0
-570.0,3275.0,114,221513.0
-570.0,3280.0,114,222083.0
-570.0,3285.0,114,222653.0
-570.0,3290.0,114,223223.0
-570.0,3295.0,114,223793.0
-570.0,3300.0,114,224363.0
-570.0,3305.0,114,224933.0
-570.0,3310.0,114,225503.0
-570.0,3315.0,114,226073.0
-570.0,3320.0,114,226643.0
-570.0,3325.0,114,227213.0
-570.0,3330.0,114,227783.0
-570.0,3335.0,114,228353.0
-570.0,3340.0,114,228923.0
-570.0,3345.0,114,229493.0
-570.0,3350.0,114,230063.0
-570.0,3355.0,114,230633.0
-570.0,3360.0,114,231203.0
-570.0,3365.0,114,231773.0
-570.0,3370.0,114,232343.0
-570.0,3375.0,114,232913.0
-570.0,3380.0,114,233483.0
-570.0,3385.0,114,234053.0
-570.0,3390.0,113,231466.0
2587.0,3395.0,109,232017.0
-551.0,3400.0,106,232552.0
-535.0,3405.0,106,233081.0
-529.0,3410.0,101,230423.0
2658.0,3415.0,102,230928.0
-505.0,3420.0,104,231442.0
-514.0,3425.0,106,231965.0
-523.0,3430.0,107,232496.0
-531.0,3435.0,106,226821.0
5675.0,3440.0,103,227340.0
-519.0,3445.0,102,227850.0
-510.0,3450.0,98,228346.0
-496.0,3455.0,100,228836.0
-490.0,3460.0,106,229356.0
-520.0,3465.0,112,229906.0
-550.0,3470.0,112,230466.0
-560.0,3475.0,112,231026.0
-560.0,3480.0,112,231586.0
-560.0,3485.0,114,232152.0
-566.0,3490.0,114,232722.0
-570.0,3495.0,114,233292.0
-570.0,3500.0,114,233862.0
-570.0,3505.0,114,234432.0
-570.0,3510.0,114,235002.0
-570.0,3515.0,105,230377.0
4625.0,3520.0,100,230888.0
-511.0,3525.0,100,231388.0
-500.0,3530.0,97,231878.0
-490.0,3535.0,102,232375.0
-497.0,3540.0,108,232901.0
-526.0,3545.0,112,233456.0
-555.0,3550.0,112,234016.0
-560.0,3555.0,112,234576.0
-560.0,3560.0,112,235136.0
-560.0,3565.0,112,235696.0
-560.0,3570.0,112,236256.0
-560.0,3575.0,112,236816.0
-560.0,3580.0,112,237376.0
-560.0,3585.0,112,237936.0
-560.0,3590.0,112,238496.0
-560.0,3595.0,112,239056.0
-560.0,3600.0,112,239616.0
-560.0,3605.0,114,240181.0
-565.0,3610.0,114,240751.0
-570.0,3615.0,114,241321.0
-570.0,3620.0,114,241891.0
-570.0,3625.0,114,242461.0
-570.0,3630.0,114,243031.0
-570.0,3635.0,114,243601.0
-570.0,3640.0,114,244171.0
-570.0,3645.0,114,244741.0
-570.0,3650.0,114,245311.0
-570.0,3655.0,114,245881.0
-570.0,3660.0,114,246451.0
-570.0,3665.0,114,247021.0
-570.0,3670.0,114,247591.0
-570.0,3675.0,114,248161.0
-570.0,3680.0,114,248731.0
-570.0,3685.0,114,249301.0
-570.0,3690.0,114,249871.0
-570.0,3695.0,113,247001.0
2870.0,3700.0,109,247552.0
-551.0,3705.0,107,248089.0
-537.0,3710.0,105,248617.0
-528.0,3715.0,99,245668.0
2949.0,3720.0,100,246165.0
-497.0,3725.0,102,246674.0
-509.0,3730.0,105,247194.0
-520.0,3735.0,107,247723.0
-529.0,3740.0,103,241507.0
6216.0,3745.0,99,242014.0
-507.0,3750.0,98,242509.0
-495.0,3755.0,96,242995.0
-486.0,3760.0,100,243485.0
-490.0,3765.0,106,244003.0
-518.0,3770.0,112,244555.0
-552.0,3775.0,112,245115.0
-560.0,3780.0,112,245675.0
-560.0,3785.0,114,246239.0
-564.0,3790.0,114,246809.0
-570.0,3795.0,114,247379.0
-570.0,3800.0,114,247949.0
-570.0,3805.0,114,248519.0
-570.0,3810.0,114,249089.0
-570.0,3815.0,114,249659.0
-570.0,3820.0,105,244582.0
5077.0,3825.0,102,245099.0
-517.0,3830.0,99,245599.0
-500.0,3835.0,98,246095.0
-496.0,3840.0,100,246585.0
-490.0,3845.0,108,247109.0
-524.0,3850.0,112,247665.0
-556.0,3855.0,112,248225.0
-560.0,3860.0,112,248785.0
-560.0,3865.0,112,249345.0
-560.0,3870.0,112,249905.0
-560.0,3875.0,112,250465.0
-560.0,3880.0,112,251025.0
-560.0,3885.0,112,251585.0
-560.0,3890.0,112,252145.0
-560.0,3895.0,114,252713.0
-568.0,3900.0,114,253283.0
-570.0,3905.0,114,253853.0
-570.0,3910.0,114,254423.0
-570.0,3915.0,114,254993.0
-570.0,3920.0,114,255563.0
-570.0,3925.0,114,256133.0
-570.0,3930.0,114,256703.0
-570.0,3935.0,114,257273.0
-570.0,3940.0,114,257843.0
-570.0,3945.0,114,258413.0
-570.0,3950.0,114,258983.0
-570.0,3955.0,114,259553.0
-570.0,3960.0,114,260123.0
-570.0,3965.0,114,260693.0
-570.0,3970.0,114,261263.0
-570.0,3975.0,114,261833.0
-570.0,3980.0,114,262403.0
-570.0,3985.0,114,262973.0
-570.0,3990.0,114,263543.0
-570.0,3995.0,114,264113.0
-570.0,4000.0,113,260958.0
3155.0,4005.0,109,261509.0
-551.0,4010.0,107,262048.0
-539.0,4015.0,105,262580.0
-532.0,4020.0,101,259362.0
3218.0,4025.0,102,259873.0
-511.0,4030.0,105,260394.0
-521.0,4035.0,104,260918.0
-524.0,4040.0,105,261440.0
-522.0,4045.0,102,254644.0
6796.0,4050.0,102,255156.0
-512.0,4055.0,100,255662.0
-506.0,4060.0,96,256150.0
-488.0,4065.0,102,256644.0
-494.0,4070.0,110,257176.0
-532.0,4075.0,114,257742.0
-566.0,4080.0,114,258312.0
-570.0,4085.0,114,258882.0
-570.0,4090.0,114,259452.0
-570.0,4095.0,114,260022.0
-570.0,4100.0,114,260592.0
-570.0,4105.0,114,261162.0
-570.0,4110.0,114,261732.0
-570.0,4115.0,114,262302.0
-570.0,4120.0,114,262872.0
-570.0,4125.0,104,257339.0
5533.0,4130.0,100,257847.0
-508.0,4135.0,98,258331.0
-484.0,4140.0,96,258815.0
-484.0,4145.0,104,259313.0
-498.0,4150.0,110,259845.0
-532.0,4155.0,112,260403.0
-558.0,4160.0,112,260963.0
-560.0,4165.0,112,261523.0
-560.0,4170.0,112,262083.0
-560.0,4175.0,112,262643.0
-560.0,4180.0,114,263207.0
-564.0,4185.0,114,263777.0
-570.0,4190.0,114,264347.0
-570.0,4195.0,114,264917.0
-570.0,4200.0,114,265487.0
-570.0,4205.0,114,266057.0
-570.0,4210.0,114,266627.0
-570.0,4215.0,114,267197.0
-570.0,4220.0,114,267767.0
-570.0,4225.0,114,268337.0
-570.0,4230.0,114,268907.0
-570.0,4235.0,114,269477.0
-570.0,4240.0,114,270047.0
-570.0,4245.0,114,270617.0
-570.0,4250.0,114,271187.0
-570.0,4255.0,114,271757.0
-570.0,4260.0,114,272327.0
-570.0,4265.0,114,272897.0
-570.0,4270.0,114,273467.0
-570.0,4275.0,114,274037.0
