reward,step_time,total_stopped,total_wait_time
2123.0,1855.0,70,26436.0
2044.0,1860.0,71,26787.0
-54.0,1865.0,61,25466.0
-43.0,1870.0,61,23453.0
-43.0,1875.0,64,23764.0
-55.0,1880.0,69,24097.0
-73.0,1885.0,72,24449.0
-83.0,1890.0,75,24818.0
-85.0,1895.0,79,25204.0
-85.0,1900.0,81,25607.0
-85.0,1905.0,81,26012.0
-85.0,1910.0,81,26417.0
-85.0,1915.0,81,26822.0
-85.0,1920.0,81,27227.0
-85.0,1925.0,76,26782.0
-89.0,1930.0,68,26725.0
-85.0,1935.0,69,26956.0
-85.0,1940.0,76,27214.0
-88.0,1945.0,77,27592.0
-90.0,1950.0,78,27982.0
-90.0,1955.0,78,28372.0
-90.0,1960.0,76,28739.0
-90.0,1965.0,75,29072.0
-58.0,1970.0,75,29447.0
-85.0,1975.0,75,29822.0
-85.0,1980.0,75,30197.0
-85.0,1985.0,75,30572.0
-85.0,1990.0,75,30947.0
-85.0,1995.0,75,31322.0
-85.0,2000.0,72,31481.0
-85.0,2005.0,72,31499.0
-85.0,2010.0,78,31875.0
-94.0,2015.0,86,32280.0
-98.0,2020.0,91,32728.0
-105.0,2025.0,91,33172.0
-105.0,2030.0,91,33310.0
-91.0,2035.0,89,33757.0
-105.0,2040.0,89,34181.0
-105.0,2045.0,90,34596.0
-105.0,2050.0,84,33902.0
-109.0,2055.0,78,34298.0
-105.0,2060.0,75,34644.0
-105.0,2065.0,77,34726.0
195.0,2070.0,85,35136.0
-103.0,2075.0,86,35550.0
-88.0,2080.0,86,35980.0
-100.0,2085.0,84,36294.0
-100.0,2090.0,84,36716.0
-102.0,2095.0,84,37136.0
-100.0,2100.0,85,37559.0
-103.0,2105.0,85,37984.0
-105.0,2110.0,82,38100.0
-105.0,2115.0,82,38424.0
-105.0,2120.0,82,38834.0
-105.0,2125.0,82,39244.0
-105.0,2130.0,84,39662.0
-105.0,2135.0,80,39497.0
-105.0,2140.0,80,39885.0
-105.0,2145.0,82,40280.0
-106.0,2150.0,83,40691.0
-110.0,2155.0,84,41107.0
-110.0,2160.0,81,40241.0
1178.0,2165.0,77,40635.0
-82.0,2170.0,74,40707.0
-70.0,2175.0,73,39809.0
-68.0,2180.0,74,40173.0
-74.0,2185.0,76,40551.0
-93.0,2190.0,79,40935.0
-110.0,2195.0,80,41332.0
-115.0,2200.0,83,41742.0
-115.0,2205.0,87,42171.0
-117.0,2210.0,87,42606.0
-120.0,2215.0,88,43045.0
-120.0,2220.0,86,43434.0
-120.0,2225.0,87,43832.0
-120.0,2230.0,86,43490.0
-124.0,2235.0,80,43827.0
-120.0,2240.0,83,44215.0
-120.0,2245.0,87,44640.0
-122.0,2250.0,88,45077.0
-125.0,2255.0,88,45517.0
-125.0,2260.0,91,45967.0
-125.0,2265.0,98,46436.0
-126.0,2270.0,99,46930.0
-130.0,2275.0,98,47414.0
-130.0,2280.0,99,47852.0
-135.0,2285.0,99,48318.0
-137.0,2290.0,99,48811.0
-135.0,2295.0,99,49261.0
-137.0,2300.0,103,49769.0
-148.0,2305.0,103,50284.0
-155.0,2310.0,104,50798.0
-156.0,2315.0,101,51160.0
-165.0,2320.0,101,51593.0
-165.0,2325.0,97,51926.0
-6.0,2330.0,95,51713.0
252.0,2335.0,94,51728.0
-138.0,2340.0,92,52193.0
-144.0,2345.0,94,52587.0
-145.0,2350.0,99,53075.0
-150.0,2355.0,95,51833.0
-152.0,2360.0,88,52286.0
-155.0,2365.0,87,52719.0
-155.0,2370.0,82,52763.0
201.0,2375.0,90,53194.0
-148.0,2380.0,96,53665.0
-150.0,2385.0,96,54143.0
-150.0,2390.0,96,54623.0
-150.0,2395.0,96,55103.0
-150.0,2400.0,96,55583.0
-150.0,2405.0,96,56063.0
-150.0,2410.0,96,56543.0
-150.0,2415.0,95,56933.0
-150.0,2420.0,96,57332.0
-150.0,2425.0,95,57802.0
-150.0,2430.0,95,58277.0
-150.0,2435.0,97,58759.0
